"rating","track_duration","loudness","speechiness","instrumentalness","liveness","tempo","track_explicit","danceability","energy","key","mode","acousticness","valence","time_signature","adult standards","brill building pop","dance pop","mellow gold","motown","pop","pop rap","rap","rock","soft rock","soul"
3,-0.482590927685819,-0.326230178104004,-0.597340940823158,-0.239161744320087,0.880277656310646,-1.12176026579753,0,0.493,0.536,2,1,0.28,0.667,4,0,0,0,0,0,0,0,0,0,0,0
52,0.2161460264583,0.232354225823862,-0.29082987271093,-0.239161744320087,0.406335061227873,-0.151054886462857,0,0.726,0.474,1,0,0.803,0.57,4,0,0,0,0,0,0,0,0,0,0,0
32,-1.15443324366406,-0.310729322494509,-0.454946035164721,-0.239161744320087,0.0882946355802222,1.1529969235953,0,0.387,0.555,8,1,0.483,0.764,4,1,1,0,0,1,0,0,0,0,0,1
52,1.24480411790824,0.0427455456005773,-0.537004116391617,-0.2148531931816,0.0196976810287683,2.16335143786184,0,0.556,0.592,9,0,0.315,0.675,4,0,0,0,1,0,0,0,0,1,1,0
57,0.0415999702167946,-0.894502616787803,-0.3209982849267,1.90785100593545,-0.782886687223244,0.183831664226361,0,0.709,0.699,10,0,0.0291,0.592,4,0,0,0,1,0,0,0,0,1,1,0
9,-1.3853285850622,-0.989445357395958,-0.193084217131833,-0.21994779970763,2.15243935890125,-1.94576026420996,0,0.48,0.454,5,1,0.935,0.575,3,0,0,0,0,0,0,0,0,0,0,0
39,-1.39219406327436,0.899721420011217,-0.43805172432389,-0.239161744320087,0.200544197573511,0.353638844634659,0,0.681,0.853,0,1,0.0314,0.413,4,1,1,0,0,1,0,0,0,0,0,0
26,1.76999865563424,-1.21337736075455,-0.516489596084893,-0.191854683721236,-0.485425347941029,0.514276938735317,0,0.729,0.648,1,0,0.0743,0.882,4,1,0,0,1,0,0,0,0,0,1,0
25,-0.359855959138667,1.25762510399473,-0.506835704175846,-0.239150172285263,0.749319833985143,0.711054126915698,0,0.607,0.733,6,0,0.000486,0.57,4,0,0,1,0,0,1,0,0,0,0,0
44,-0.0876077479159796,0.271106364847599,1.57840494817821,-0.239161744320087,-0.379411872725146,0.814277981363434,1,0.799,0.699,2,1,0.00867,0.627,4,0,0,0,0,0,1,1,0,0,0,0
6,-0.880192298299281,-0.627389658517045,-0.144814757586601,-0.238559852949083,0.387626800895658,-1.67434098280644,0,0.557,0.436,10,1,0.355,0.722,4,0,0,0,0,0,0,0,0,0,0,0
56,0.90462839979823,1.64846810614842,-0.302897237597238,-0.234161751915254,1.82192675969879,0.647121239965939,1,0.765,0.938,4,1,0.196,0.965,4,0,0,0,0,0,0,1,1,0,0,0
46,-0.0460657865305014,0.678003824596836,2.32658157112932,-0.239161744320087,0.213016371128321,0.420472887798946,1,0.776,0.675,8,0,0.00196,0.271,4,0,0,0,0,0,0,1,1,0,0,0
52,0.329019142827806,-0.841910428112732,0.289610378320494,-0.239106795349699,-0.662530212419329,1.06076880936805,0,0.52,0.737,0,1,0.156,0.728,4,0,0,0,1,0,0,0,0,1,1,0
38,0.013861692779082,-0.122504647236358,1.44566393442882,-0.239161744320087,-0.572730562824698,0.350057170295737,1,0.855,0.478,1,1,0.00759,0.284,4,0,0,0,0,0,0,0,1,0,0,0
46,0.271811672894653,0.276642384708132,-0.510455913641739,-0.238985616494473,-0.211037529735213,0.0192179116095008,0,0.655,0.807,0,1,0.0056,0.73,4,0,0,0,0,0,0,0,0,0,0,0
31,-0.664787919392577,0.0565855952519121,2.64033305817333,-0.239161744320087,0.0259337678061732,-1.54898238094416,1,0.753,0.597,8,1,0.0477,0.616,4,0,0,0,0,0,0,0,1,0,0,0
19,0.0276217402127874,-0.10478938368265,-0.195497690109095,-0.238555486143489,1.51635850760595,0.371762116789605,0,0.533,0.783,1,1,0.0305,0.542,4,0,0,0,0,0,0,0,0,1,0,0
42,1.00528329223083,0.534897711202036,-0.448912352721567,6.39110474884193,-0.0114827528582562,1.74755486385637,0,0.597,0.715,7,1,0.00425,0.539,4,0,0,1,0,0,0,1,1,0,0,0
23,0.22933879920922,-0.990275760375039,0.278749749922817,-0.140908618460935,-0.0800797074097103,-0.0595431071033971,0,0.723,0.732,1,0,7.67e-05,0.516,4,0,0,0,0,0,0,0,0,0,0,0
51,0.701194971248756,1.64210168330881,-0.125506973768508,-0.237647918380924,-0.756695122758143,-0.142924485713504,0,0.717,0.94,6,1,0.292,0.961,4,0,0,0,1,0,0,0,0,1,1,0
17,-0.7154208212073,-1.09933535162756,-0.565965792118757,-0.239161744320087,0.637070271991854,-1.15489075343256,0,0.392,0.232,10,1,0.892,0.466,4,0,0,0,0,0,0,0,0,0,0,0
29,-0.567565766066058,1.55075735561,-0.377714899892349,-0.239161744320087,-0.522841868605459,-1.36724822498725,0,0.547,0.832,4,1,0.388,0.887,4,1,0,0,0,0,0,0,0,0,0,0
56,-1.25197539809369,-0.127763866103865,-0.45373929867609,-0.239161744320087,2.42059109032966,-1.2434655598341,0,0.611,0.47,4,1,0.579,0.97,4,0,0,0,1,0,0,0,0,1,0,0
52,-0.488249129008981,0.714818356669386,-0.547864744789294,-0.239161744320087,-0.454244914054005,1.06481610137104,0,0.574,0.58,7,1,0.076,0.4,4,0,0,0,0,0,0,0,0,0,0,0
15,-0.563594843286564,-1.61252439269904,1.74734805658652,-0.238991438901931,-0.030191013190471,0.72935648278759,0,0.491,0.426,0,1,0.0419,0.456,4,0,0,0,0,0,0,0,0,0,0,0
42,0.0730182603402655,0.671914202750249,2.38691839556086,-0.239161744320087,1.57871937538,0.743718996886667,1,0.888,0.515,1,1,0.247,0.264,4,0,0,0,0,0,0,1,1,0,0,0
46,-0.40971794920499,1.09680372704622,1.44566393442882,-0.239161744320087,0.855333309201026,0.708045520471004,1,0.776,0.752,8,0,0.325,0.716,4,0,0,0,0,0,0,0,1,0,0,0
50,0.655812996625964,1.55075735561,-0.485114447380492,0.0650590453771385,0.724375486875523,-0.105352721898211,0,0.607,0.936,4,1,0.0121,0.517,4,0,0,0,0,0,1,0,0,0,0,0
21,-0.335608602825785,1.60833196215955,0.576813662614629,-0.239161744320087,0.992527218303934,-0.579136603450829,0,0.78,0.748,5,0,0.226,0.884,4,0,0,1,0,0,1,0,0,0,0,0
27,-0.250866492520534,-0.000712210304613443,-0.118266554836723,-0.239161744320087,3.83618278880057,0.431217910815712,0,0.604,0.541,5,0,0.371,0.744,4,1,0,0,0,0,0,0,0,0,0,0
29,0.551463546002918,0.908302250795044,1.8559543405633,-0.238911380799379,-0.398120133057361,-1.05926004858334,1,0.564,0.798,7,1,0.274,0.669,5,0,0,0,0,0,0,1,1,0,0,0
6,-0.591420393752397,-1.54083293550513,-0.292036609199561,2.32997554666366,1.4602337266093,0.747408121455758,0,0.382,0.449,11,1,0.966,0.627,4,1,1,0,0,0,0,0,0,0,0,0
70,1.06113803022811,1.55629337547053,-0.399436156687704,-0.124169197018265,-0.978699812033757,-0.11455762494924,0,0.92,0.654,11,0,0.0236,0.847,4,0,0,0,0,0,1,0,0,0,0,1
32,0.0396654180934512,-0.841633627119705,-0.118266554836723,0.0170241838459977,-0.429300566944385,-1.05768411187421,0,0.468,0.663,9,0,0.00739,0.714,4,0,0,0,0,0,0,0,0,1,0,0
44,-0.137207918897941,0.854049256161813,0.249788074195677,-0.239161744320087,-0.554022302492483,-1.18948972754655,0,0.791,0.721,6,0,0.259,0.66,4,0,0,0,0,0,0,0,0,0,0,0
66,-0.141280660210242,0.628456446845059,2.23004265203885,-0.239161744320087,0.0820585488028173,-1.19873044734097,1,0.633,0.673,6,0,0.297,0.659,4,0,0,0,0,0,0,0,0,0,0,0
18,1.37629548027684,-0.235439452391248,0.306504689161326,-0.239161744320087,-0.790369991356129,1.60496840842388,0,0.559,0.435,2,1,0.206,0.587,3,0,0,0,0,0,0,0,0,0,0,0
62,0.511317953067371,0.975288091107504,0.962969338976492,-0.239161744320087,-0.726138297548859,0.264920771259559,0,0.845,0.576,11,0,0.139,0.461,4,0,0,1,0,0,1,1,0,0,0,0
36,-0.590445844938382,0.692397476234224,0.950901974090184,-0.239161744320087,-0.273398397509262,0.265565472640565,0,0.833,0.441,11,0,0.392,0.762,4,0,0,0,0,0,0,0,0,0,0,0
33,-0.236699170955599,1.4450193762738,0.279956486411448,-0.239161744320087,1.82816284647619,0.206181312101236,1,0.699,0.747,5,1,0.274,0.683,4,0,0,0,0,0,0,0,0,0,0,0
19,-0.156407985084506,-1.6795102330115,0.781958865681869,-0.239161744320087,-0.441772740499195,-0.0264126194683671,0,0.758,0.477,0,1,0.347,0.907,4,0,0,0,0,0,0,0,0,0,0,0
12,-1.41353231864989,-0.546840569546277,0.0663641279237929,-0.239161744320087,-0.273398397509262,1.65898005745483,0,0.54,0.563,2,1,0.676,0.895,4,1,0,0,0,0,0,0,0,0,0,0
51,-0.21828456202212,-0.441932993189161,-0.403056366153596,-0.239161744320087,-0.123732314851545,0.0696478863015239,0,0.701,0.69,11,1,0.0227,0.964,4,0,0,0,0,0,0,0,0,0,0,0
34,-0.0268657203439358,0.570328238309453,-0.360820589051517,-0.239161744320087,-0.304578831396287,-0.509723754762518,0,0.715,0.775,0,1,0.354,0.803,4,0,0,0,0,0,0,0,0,0,0,0
47,-1.57392559883114,1.34398701381906,2.5920635986281,-0.239161744320087,-0.547786215715078,-1.08053519415654,1,0.764,0.711,4,0,0.175,0.774,4,0,0,0,0,0,0,0,0,0,0,0
37,-1.21124798497067,-0.636800892279953,-0.503215494709954,-0.239161744320087,-0.797229686811275,-1.10933185584147,0,0.715,0.39,11,1,0.498,0.769,4,0,0,0,0,0,0,0,0,0,0,0
16,1.25721143340607,-0.204714542165286,1.54220285351929,-0.22431460530137,-0.260926223954453,-1.26757022813505,0,0.825,0.494,4,0,0.283,0.643,4,0,0,0,0,0,0,0,0,0,0,0
28,-0.285193883581363,1.72569558320287,1.48186602908774,-0.239161744320087,1.17960982162608,1.99662449738502,0,0.422,0.933,2,1,0.0654,0.854,5,0,0,1,0,0,1,0,0,0,0,0
34,-1.31210651446888,-0.729252423950868,-0.235319994233912,-0.239161744320087,0.406335061227873,-0.916494509433904,0,0.546,0.883,10,0,0.0313,0.967,4,0,0,0,0,0,0,0,0,0,0,0
50,-1.22832440747296,-0.11143260751529,-0.456152771653352,-0.239145878259763,-0.167384922293379,0.750345094413673,0,0.658,0.706,11,1,0.686,0.965,4,1,1,0,1,0,0,0,0,0,0,0
34,-1.19185882722317,0.908302250795044,0.278749749922817,-0.239161744320087,-0.62573730043264,1.82423851145269,0,0.468,0.905,0,1,0.263,0.926,4,1,1,0,0,0,0,0,0,0,0,0
5,0.577267271317287,-0.0887349260871015,-0.405469839130858,-0.0339218814143032,0.0695863752480075,-1.1215453653372,0,0.381,0.595,2,1,0.224,0.72,4,0,0,0,0,0,0,0,0,0,0,0
30,-0.863712241489145,-0.294398063905934,-0.132747392700292,-0.239161744320087,-0.198565356180403,2.09945436765547,0,0.531,0.783,7,1,0.335,0.748,4,0,1,0,0,0,0,0,0,0,0,0
32,1.45735757789633,0.0809440826382608,-0.514076123107631,-0.214998753368058,-0.850860033096957,2.33770734468057,0,0.525,0.726,7,1,0.04,0.686,4,0,0,0,0,0,0,0,0,0,0,0
63,0.081934654713269,0.846852430343119,-0.348753224165209,-0.239161744320087,-0.192329269402999,-2.15604036464807,0,0.675,0.545,7,0,0.261,0.445,4,0,0,1,0,0,1,1,0,0,0,0
45,1.24694230709719,1.67476420048596,-0.298070291642715,-0.239161744320087,-0.267162310731858,0.707651536293722,1,0.753,0.59,1,1,0.0591,0.161,4,0,0,0,0,0,0,1,1,0,0,0
56,-0.0848150110161155,0.983038518912251,-0.0615499398710741,-0.239134451785126,-0.504133608273244,0.205429160490062,0,0.719,0.674,11,1,0.0879,0.843,4,0,0,1,0,0,1,0,0,0,0,0
41,1.23898591603352,0.545416148937051,-0.0712038317801206,-0.239161744320087,-0.030191013190471,0.491390039709604,0,0.575,0.794,1,1,0.0131,0.0867,4,0,0,0,0,0,0,0,1,0,0,0
66,0.463812334760309,0.75301689370707,-0.219632419881711,-0.238460872022291,-0.876427988884317,-0.856608914487126,0,0.617,0.886,9,1,0.0112,0.629,4,0,0,0,0,0,0,0,0,0,0,0
46,-1.48316164958556,-0.0546884039448185,0.335466364888466,-0.238332051257276,-0.724891080193378,0.845581815085613,0,0.485,0.835,5,0,0.0225,0.974,4,0,1,0,0,0,0,0,0,0,0,0
33,0.115592952558506,1.78714540365479,-0.352373433631102,-0.239097333937579,0.256668978570155,-0.213340203216713,0,0.579,0.925,0,1,0.155,0.815,4,0,0,0,1,0,0,0,0,1,1,0
33,0.361993801952764,0.782357798967899,-0.348753224165209,-0.231155934064897,-0.11749622807414,-0.00682086083446314,1,0.416,0.852,4,0,0.00704,0.434,4,0,0,0,0,0,0,0,0,1,0,0
29,0.22933879920922,0.952867210672342,0.0277485602876066,-0.238987072096337,-0.932552769880961,0.348409600099833,0,0.74,0.81,8,1,0.0266,0.436,4,0,0,1,0,0,0,1,0,0,0,0
41,-1.46996887683464,-0.621576837663485,-0.1291271832344,-0.239161744320087,-0.547786215715078,0.10435431064568,0,0.738,0.198,1,1,0.906,0.682,4,0,0,0,0,0,0,0,0,0,0,0
28,0.615856495251346,0.335047394236764,-0.255834514540636,5.19023321056341,-0.580837475635324,-0.0622651796009777,0,0.613,0.885,10,1,0.0804,0.919,4,0,0,0,0,0,0,0,0,1,0,0
36,-0.710649895670032,1.25153548214814,0.335466364888466,-0.232072963239582,-0.43553665372179,1.39282583732952,1,0.663,0.842,1,1,0.00277,0.346,4,0,0,0,0,0,0,1,1,0,0,0
49,-0.215171824019146,-0.941558785602341,-0.522523278528047,-0.239047479573717,2.0900784911272,-0.40023197022167,0,0.691,0.576,11,1,0.496,0.945,4,0,1,0,1,0,0,0,0,1,1,0
39,1.52388871633372,-1.40353964296389,-0.26186819698379,1.67495470760265,-0.735492427714966,2.87746566755613,0,0.236,0.609,9,1,0.266,0.647,4,0,0,0,0,0,0,0,0,1,0,0
67,-0.0466476067179731,1.14856551274221,-0.0687903588028589,-0.239161744320087,0.487404189334137,1.56789807901604,1,0.684,0.834,2,0,0.0646,0.538,4,0,0,0,0,0,0,1,1,0,0,0
10,-0.497558252008528,0.271659966833652,-0.469426873028291,-0.239116402322005,0.350210280231228,-0.866279435202216,0,0.688,0.681,9,0,0.243,0.798,4,0,0,0,0,1,0,0,0,0,0,1
17,3.20243995718952,-0.226028218628341,-0.242560413165697,0.1698623796269,-0.547786215715078,0.0122694633919918,0,0.738,0.745,10,1,0.402,0.962,4,0,0,0,0,0,0,0,0,0,0,1
36,-0.469427245944272,1.09292851314385,-0.267901879426944,-0.204081739383708,-0.46048100083141,0.314706044570576,0,0.652,0.944,9,1,0.142,0.673,4,0,0,0,1,0,0,0,0,0,1,0
52,1.01382150348198,0.419748498102932,-0.353580170119732,-0.228826971081569,0.125711156244652,-0.189128084685599,0,0.709,0.912,4,0,0.131,0.653,4,0,0,1,0,0,1,0,0,0,0,0
5,-1.18585153378753,-0.0682516526031263,-0.458566244630614,-0.239161744320087,0.5684733174404,0.839385518479278,0,0.574,0.55,7,1,0.709,0.826,4,1,1,0,0,0,0,0,0,0,0,0
32,0.682576725249662,-1.94053356943567,1.43359656954251,-0.176643644236375,-0.953131856246397,-0.794323597733271,0,0.857,0.519,9,0,0.00651,0.743,4,0,0,0,0,0,0,0,0,0,0,0
59,1.08382901753951,0.230139817879648,0.207552297093599,-0.0106322515810228,0.306557672789394,-1.39149616026176,0,0.437,0.864,4,0,0.396,0.749,4,0,0,0,0,0,0,0,0,1,0,0
39,0.0047562068451502,-0.981971730584238,-0.0917183520868445,-0.238004540837746,-0.173621009070784,0.369971279620145,0,0.523,0.7,11,0,0.00913,0.745,4,0,0,0,1,0,0,0,0,1,1,0
8,-0.0262839001564641,0.185298057009324,-0.39460921073318,-0.239161744320087,1.37292851172563,0.688203044633375,0,0.418,0.781,3,1,0.0221,0.825,4,0,0,0,0,0,0,0,0,0,0,0
57,-0.705457150496847,0.245087071503089,-0.109819399416307,-0.239161744320087,0.917694176975075,-0.5519875119618,0,0.748,0.786,4,0,0.328,0.917,4,0,0,0,0,0,0,0,0,0,0,0
6,-0.764991901179887,1.27672437251357,-0.325825230881224,-0.239161744320087,-0.547786215715078,-0.549480339924554,0,0.673,0.786,10,0,0.00367,0.897,4,0,0,0,0,0,0,0,0,0,0,0
38,-0.229339145584082,0.903043031927537,3.49711596510121,-0.239161744320087,-0.903866770704899,-0.682790258819236,0,0.927,0.679,11,0,0.0471,0.371,4,0,0,0,0,0,0,0,0,0,0,0
55,-0.643973302185777,0.759106515553657,-0.178603379268264,-0.239124189791981,-0.726138297548859,0.283832011769068,0,0.575,0.843,2,1,0.239,0.858,4,0,0,0,0,0,0,0,0,0,0,0
59,-0.355012306077965,-1.5560569901216,-0.493561602800907,0.335073191256733,-0.662530212419329,0.146976235278853,0,0.489,0.349,2,0,0.676,0.622,4,0,0,0,0,0,0,0,0,0,0,0
44,-0.132364265837239,1.16517357232381,-0.137574338654816,-0.239161744320087,0.774264181094762,-0.295754529755311,0,0.777,0.895,4,1,0.0348,0.826,4,0,0,1,0,0,1,0,0,0,0,0
28,-0.195011754523252,-0.654792956826687,0.00240709402635948,3.55995912223378,-0.142440575183759,0.514097855018371,0,0.497,0.787,9,1,0.165,0.812,4,0,0,0,0,0,0,0,0,1,0,0
4,0.380612047951858,1.4522162020925,-0.126713710257138,-0.21558099411389,4.75288754507909,-0.147043411203265,0,0.349,0.916,10,1,0.319,0.629,4,0,0,0,0,0,0,0,0,0,0,0
28,-0.355390489199822,1.29056442216491,-0.209978527972665,-0.238483433851192,0.986291131526529,-0.186119478240905,0,0.723,0.955,1,0,0.135,0.666,4,0,0,0,0,0,0,0,0,0,0,0
62,0.495419716444708,1.36336308333093,0.242547655263892,-0.00990445064873273,-0.757942340113624,-0.1867999963653,0,0.518,0.9,9,1,0.172,0.872,4,0,0,0,0,0,1,0,0,0,0,1
27,-1.31287742621728,-0.21606338287938,2.70066988260487,-0.239133796764287,0.449987668669707,-1.0820036806355,1,0.618,0.582,1,1,0.625,0.48,4,0,0,0,0,0,0,0,1,0,0,0
45,0.878533764390125,0.7906618287587,-0.279969244313252,-0.239115019500234,0.150655503354271,-0.00868333149070289,1,0.824,0.555,1,1,0.00337,0.0611,4,0,0,1,0,0,1,0,0,0,0,0
42,-0.198502675648082,0.767964147330511,-0.486321183869123,1.97335308984155,2.57649325976478,-0.872977166216001,0,0.382,0.77,2,1,0.769,0.793,4,0,0,0,0,0,0,0,0,0,0,0
20,1.52640508864453,0.414212478242399,-0.0144872168144721,4.17858991468029,0.0695863752480075,1.81861528274059,0,0.2,0.882,7,1,0.00129,0.275,4,0,0,0,0,0,0,0,0,1,0,0
14,-0.765384629806431,-0.440272187231001,-0.082064460177798,0.287766130657882,-0.098787967741925,0.0419973604050454,0,0.806,0.476,9,1,0.365,0.432,4,0,1,0,0,0,0,0,0,0,0,0
41,-0.477965457195419,0.714818356669386,2.38691839556086,-0.239161744320087,-0.304578831396287,0.350880955393689,1,0.775,0.823,1,1,0.000954,0.273,4,0,0,0,0,0,0,0,1,0,0,0
30,1.60572172570161,0.934321544139553,0.19427819571866,-0.238404831350505,0.955110697639504,0.707973886984225,1,0.622,0.867,1,1,0.111,0.339,4,0,0,0,0,0,0,1,1,0,0,0
23,0.563681769939823,1.27201875563212,-0.0893048791095829,-0.239161744320087,0.830388962091406,-0.865849634281546,0,0.741,0.815,5,0,0.0145,0.766,4,0,0,0,0,0,0,0,0,0,0,0
39,0.0344290364062061,-1.99893857896431,-0.495975075778169,-0.238835689502421,-0.794111643422572,-0.546686633940195,0,0.777,0.39,5,1,0.121,0.861,4,0,0,0,0,0,0,0,0,0,0,0
42,-0.32891767066986,0.97058247422605,0.143595263196165,-0.239161744320087,-0.398120133057361,0.959120891629444,0,0.719,0.758,2,0,0.137,0.49,4,0,0,0,0,0,0,0,0,0,0,0
31,-0.432772574133556,0.760767321511817,2.48345731465132,-0.239008178323374,0.499876362888946,-0.407681852846628,0,0.929,0.593,8,1,0.0325,0.67,4,0,0,0,0,0,0,0,0,0,0,0
66,0.968250437298258,-0.386572794583823,-0.506835704175846,-0.238503812277297,-0.541550128937674,-1.04217546198668,0,0.754,0.366,8,1,0.273,0.469,4,0,0,0,0,0,0,0,0,0,0,0
60,0.542343514564299,-2.65163532052125,-0.383748582335503,-0.239161744320087,-0.928187509136778,1.71650174733792,0,0.543,0.307,2,1,0.334,0.649,4,0,0,0,1,0,0,0,0,1,1,0
64,-0.1665462018512,1.35727346148434,0.84229569011341,-0.237786200558059,-0.510369695050649,1.56685939345775,1,0.741,0.726,3,0,0.181,0.527,4,0,0,1,0,0,1,1,0,0,0,0
36,-1.17149512066167,-0.112263010494371,-0.529763697459832,-0.229263651640943,-0.323287091728502,-0.977347156452191,0,0.505,0.354,7,1,0.779,0.341,4,0,0,0,0,0,0,0,0,0,0,0
44,-0.141280660210242,0.588320302856188,-0.384955318824134,-0.237131179718998,-0.472953174386219,-0.00742974547207976,0,0.663,0.656,1,1,0.27,0.56,4,0,0,0,0,0,0,0,0,0,0,0
48,-0.155244344709563,1.12503742833494,0.613015757273554,-0.239161744320087,-0.892018205827829,0.0969402447641105,0,0.662,0.819,6,1,0.00537,0.801,4,0,0,0,0,0,0,0,0,0,0,0
29,5.48452782401439,0.0895249134220884,-0.500802021732692,0.193879810392471,-0.0925518809645201,-0.797439654408133,0,0.366,0.552,6,1,0.206,0.114,4,0,0,0,0,0,0,0,0,1,0,0
15,-0.894941440051688,-2.45482981447927,9.43425948916484,-0.239161744320087,-0.522841868605459,-0.218820164955264,0,0.653,0.179,0,1,0.836,0.611,5,0,0,0,0,0,0,0,0,0,0,0
31,-0.317572177014163,1.03839871751759,0.0808449657873627,-0.239161744320087,-0.510369695050649,1.99698266481891,0,0.653,0.604,7,1,0.00838,0.7,4,0,0,0,0,0,0,0,0,0,0,0
35,-1.38134311677802,0.813636311179916,3.78673272237261,-0.239161744320087,-0.323287091728502,-0.374408098238041,1,0.875,0.687,9,1,0.236,0.864,4,0,0,0,0,0,0,0,1,0,0,0
21,-0.0722476949667271,0.358575478644033,-0.45253256218746,-0.239161744320087,2.26468892089454,0.565745598985627,0,0.56,0.55,3,0,0.625,0.261,4,0,0,0,0,1,0,0,0,0,0,1
46,0.595303697128909,0.378228349148928,-0.375301426915087,-0.239083869620332,-0.273398397509262,0.0570762093719073,0,0.651,0.587,11,0,0.135,0.317,4,0,0,0,0,0,0,0,1,0,0,0
43,-0.0970623259623944,-0.420619316726106,0.0808449657873627,-0.239161744320087,-0.661906603741588,-0.250303082394389,0,0.774,0.641,1,1,0.0765,0.875,4,0,0,0,0,1,0,0,0,0,0,1
49,-1.02604007379374,-0.239591467286649,-0.424777622948951,-0.238973971679556,0.655778532324069,-1.38673253339099,0,0.678,0.572,2,1,0.477,0.931,4,1,0,0,0,0,0,0,0,0,0,0
11,0.533238028630367,-1.40243243899178,-0.495975075778169,-0.239161744320087,-0.688721776884429,0.316783415687151,0,0.641,0.593,0,1,0.14,0.63,4,0,0,0,1,0,0,0,0,0,1,0
56,0.402328486449238,0.698210297087785,0.0506765535715921,-0.237960872781808,-0.609523474811387,-0.814094440084121,0,0.758,0.827,4,0,0.00328,0.506,4,0,0,0,0,0,0,0,0,0,0,0
64,1.001792371106,0.898891017032137,0.359601094661082,-0.239161744320087,-0.335759265283311,1.99884513547515,1,0.673,0.614,7,1,0.0782,0.362,4,0,0,1,0,0,0,1,0,0,0,0
68,0.159316739647003,0.902766230934511,-0.23169978476802,-0.239161744320087,-0.633220604565526,-0.868464256548959,0,0.76,0.703,5,1,0.103,0.57,4,0,0,0,0,0,1,0,0,0,0,0
29,-0.0801895405257156,-0.870697731387508,-0.594927467845896,-0.227808049776363,0.0695863752480075,-1.20503419417747,0,0.465,0.519,5,1,0.394,0.881,4,0,0,0,0,0,0,0,0,0,0,0
63,1.66352556132692,-0.358062292302073,-0.463393190585137,-0.238992166702863,-0.605158214067204,-1.48859535158993,0,0.553,0.611,7,1,0.0598,0.37,4,0,0,0,0,0,0,0,0,0,0,0
28,-0.974650805735308,-0.798175871214514,0.196691668695921,-0.239161744320087,-0.855848902518881,2.05661754256196,0,0.589,0.445,2,1,0.269,0.671,4,1,0,0,1,0,0,0,0,0,1,0
50,-0.7927301786176,1.39131998362662,-0.270315352404206,-0.239161744320087,2.6014376068744,0.712128629217375,1,0.529,0.967,1,0,0.114,0.596,4,0,0,0,0,0,0,0,0,0,0,0
34,0.130429367339034,1.2241321838385,-0.495975075778169,-0.238829867094962,-0.535314042160269,-1.08028447695281,0,0.487,0.668,10,1,0.346,0.184,4,0,0,0,0,0,0,0,0,0,0,0
39,-0.638766011507905,0.259757524133504,1.50600075886036,-0.239161744320087,-0.242217963622238,-1.74780112349773,1,0.698,0.572,2,1,0.135,0.391,4,0,0,0,0,0,0,1,1,0,0,0
73,0.604991003250313,0.771562560239858,-0.45253256218746,-0.239161744320087,-0.292106657841477,-0.580533456443009,0,0.638,0.656,5,1,0.188,0.225,4,0,0,1,0,0,1,0,0,0,0,0
47,-0.0627785714156255,0.169243599413776,-0.283589453779145,-0.239107887051097,-0.554022302492483,-0.796114434902732,0,0.724,0.548,7,0,0.0521,0.392,4,0,0,0,0,0,0,1,1,0,0,0
55,0.0844655725287708,0.647002113377847,-0.563552319141495,-0.238507451281958,-0.0925518809645201,0.562450458593819,0,0.599,0.433,0,1,0.693,0.384,4,0,0,0,0,0,0,0,0,0,0,0
26,-0.528976542131999,-0.528571704006516,-0.419950676994428,-0.111068780237044,0.905222003420265,-0.851630387156025,0,0.657,0.717,0,0,0.379,0.905,4,1,1,0,0,1,0,0,0,0,0,1
36,-1.22625894580744,1.68943465311637,-0.170156223847848,-0.194620327263938,0.724375486875523,0.176883216008853,0,0.382,0.848,1,1,0.668,0.762,4,0,0,0,0,0,0,0,0,0,0,0
35,-0.863130421301674,-0.213295372949113,-0.588893785402742,-0.239161744320087,-0.748588209947516,-1.06377295825038,0,0.489,0.465,9,1,0.124,0.358,4,1,0,0,1,0,0,0,0,0,1,0
2,-0.606547718626661,-1.25240630077132,-0.386162055312764,1.52939452114464,0.113238982689842,0.207291631146301,0,0.5,0.357,0,1,0.837,0.508,4,0,0,0,0,0,0,0,0,0,0,0
20,-0.285368429637605,-0.348097456553112,2.09730163828946,-0.239161744320087,1.17337373484868,-1.00177417544364,1,0.647,0.59,6,1,0.0609,0.415,4,0,0,0,0,0,0,1,1,0,0,0
39,1.16160383109979,-0.893395412815696,-0.509249177153108,-0.210923068147234,0.26290506534756,-0.653277262266517,0,0.775,0.414,5,1,0.169,0.496,4,0,0,0,1,0,0,0,0,0,0,0
40,0.810577166493432,0.341690618069405,-0.371681217449195,-0.239161744320087,-0.774779774412617,-0.188089399127312,0,0.587,0.629,7,1,0.183,0.425,4,0,0,0,0,0,0,0,0,0,0,0
54,0.453339571385818,0.273597573784839,2.53172677419656,-0.239161744320087,-0.354467525615526,-0.0484757333961273,1,0.789,0.621,10,0,0.315,0.158,4,0,0,0,0,0,0,1,1,0,0,0
28,0.0155053348086896,0.285776817478013,3.70226116816845,-0.239121860828997,-0.566494476047293,-1.71549442096065,0,0.714,0.343,10,1,0.723,0.372,4,0,0,0,0,0,0,1,1,0,0,0
23,-0.11549148040056,0.549014561846398,-0.416330467528535,-0.239161744320087,-0.298342744618882,0.73813158491795,0,0.441,0.616,6,1,0.186,0.294,4,0,0,0,0,0,0,0,0,1,0,0
35,0.285964448954902,1.46854746068107,-0.492354866312277,-0.239161744320087,-0.629478952499083,-1.53164707714378,0,0.44,0.788,9,1,0.0195,0.477,4,0,0,0,0,0,0,0,0,1,0,0
